Time Stamp, Alturas, Arleta, Auburn, Bakersfield, Bakersfield-SW, Banning, Barstow, Bell Gardens, Bellflower, Bishop, Blythe, Brawley, Capitola, Carmichael, Chico, Chula Vista, Clovis, Coalinga, Colusa, Compton, Concord, Corte Madera, Costa Mesa, Crescent City, Culver City, Daly City, Davis, Delano, El Cajon, El Centro, El Cerrito, El Monte, Escondido, Escondido-CDL, Eureka, Fairfield, Fall River Mills, Folsom, Fontana, Fort Bragg, Fremont, Fresno, Fresno-North, Fullerton, Garberville, Gilroy, Glendale, Goleta, Grass Valley, Hanford, Hawthorne, Hayward, Hemet, Hollister, Hollywood, Indio, Inglewood, Jackson, King City, Laguna Hills, Lake Isabella, Lakeport, Lancaster, Lincoln Park, Lodi, Lompoc, Long Beach, Los Angeles, Los Banos, Los Gatos, Madera, Manteca, Mariposa, Merced, Modesto, Montebello, Mt. Shasta, Napa, Needles, Newhall, Norco, Novato, Oakland, Oakland-Col., Oceanside, Oroville, Oxnard, Palm Desert, Palm Springs, Palmdale, Paradise, Pasadena, Paso Robles, Petaluma, Pittsburg, Placerville, Pleasanton, Pomona, Porterville, Poway, Quincy, Rancho Cucamonga, Rancho San Diego-CDL, Red Bluff, Redding, Redlands, Redwood City, Reedley, Ridgecrest, Riverside, Riverside East, Rocklin, Roseville, S. Lake Tahoe, Sacramento, Sacramento West-CDL, Sacramento-S., Salinas, San Andreas, San Bernardino, San Bernardino-CDL, San Clemente, San Diego, San Diego-Clairemont, San Francisco, San Jose, San Luis Obispo, San Mateo, San Pedro, San Ysidro, Santa Ana, Santa Barbara, Santa Clara, Santa Maria, Santa Monica, Santa Paula, Santa Rosa, Santa Teresa, Seaside, Shafter, Simi Valley, Sonora, Stockton, Susanville, Taft, Temecula, Thousand Oaks, Torrance, Tracy, Truckee, Tulare, Tulelake, Turlock, Twentynine Palms, Ukiah, Vacaville, Vallejo, Van Nuys, Ventura, Victorville, Visalia, Walnut Creek, Watsonville, Weaverville, West Covina, West Hollywood, West Sacramento-CDL, Westminster, Whittier, Willows, Winnetka, Woodland, Yreka, Yuba City, 
Tue Feb  5 16:25:19 2013,-10, 49, 47, 21, 78, 27, -10, -10, 7, -10, -10, 0, 6, 32, 27, 29, 29, -10, -10, 194, 0, 0, 64, -10, 59, 94, 59, 6, 24, 23, 91, 28, 20, -10, 21, 58, -10, 60, 16, -10, 42, 14, 8, 177, -10, 0, 42, 42, 0, 27, 88, 41, 29, -10, 0, -10, 52, -10, -10, 15, -10, -10, 84, 39, 48, -10, 17, 19, 0, 8, 0, 39, -10, 2, 42, 76, -10, 5, -10, 40, 5, 13, 70, 36, 18, -10, 19, 14, 14, 22, -10, 16, 40, 11, 58, 80, 3, 31, 1, 34, -10, 49, -10, 27, 33, 23, 49, 7, -10, 9, 30, 25, 1, -10, 26, -10, 45, 54, -10, -10, -10, 14, 53, 40, 6, 34, 15, 26, 38, 2, 14, 37, 27, 22, 35, 0, 2, 8, 55, 0, 23, 2, 0, -10, -10, 30, 39, 38, 28, -10, 7, -10, 84, -10, 1, 3, 27, 66, 24, 11, 17, 57, 39, -10, 78, -10, -10, 31, 10, -10, 50, 0, -10, 20, 
Tue Feb  5 16:25:41 2013,-10, 49, 47, 21, 78, 27, -10, -10, 7, -10, -10, 0, 6, 32, 27, 29, 29, -10, -10, 194, 0, 0, 64, -10, 59, 94, 59, 6, 24, 23, 91, 28, 20, -10, 21, 58, -10, 60, 16, -10, 42, 14, 8, 177, -10, 0, 42, 42, 0, 27, 88, 41, 29, -10, 0, -10, 52, -10, -10, 15, -10, -10, 84, 39, 48, -10, 17, 19, 0, 8, 0, 39, -10, 2, 42, 76, -10, 5, -10, 40, 5, 13, 70, 36, 18, -10, 19, 14, 14, 22, -10, 16, 40, 11, 58, 80, 3, 31, 1, 34, -10, 49, -10, 27, 33, 23, 49, 7, -10, 9, 30, 25, 1, -10, 26, -10, 45, 54, -10, -10, -10, 14, 53, 40, 6, 34, 15, 26, 38, 2, 14, 37, 27, 22, 35, 0, 2, 8, 55, 0, 23, 2, 0, -10, -10, 30, 39, 38, 28, -10, 7, -10, 84, -10, 1, 3, 27, 66, 24, 11, 17, 57, 39, -10, 78, -10, -10, 31, 10, -10, 50, 0, -10, 20, 
Tue Feb  5 16:26:03 2013,-10, 49, 7, 22, 70, 9, -10, -10, 5, -10, -10, 0, 7, 34, 30, 29, 31, -10, -10, 192, 2, 0, 66, -10, 60, 74, 57, 7, 26, 14, 86, 21, 14, -10, 23, 61, -10, 50, 17, -10, 42, 16, 9, 180, -10, 0, 40, 42, 1, 26, 86, 43, 26, -10, 0, -10, 52, -10, -10, 12, -10, -10, 82, 42, 50, -10, 6, 20, 0, 8, 0, 39, -10, 0, 44, 74, -10, 0, -10, 41, 7, 15, 56, 38, 18, -10, 21, 16, 11, 23, -10, 16, 27, 13, 56, 75, 5, 30, 4, 30, -10, 49, -10, 17, 34, 24, 52, 0, -10, 8, 28, 27, 3, -10, 26, -10, 35, 56, -10, -10, -10, 15, 55, 38, 0, 35, 13, 22, 40, 0, -10, 39, 29, 20, 20, 0, 2, 5, 57, 0, 24, 4, 0, -10, -10, 29, 30, 40, -10, -10, 0, -10, 86, -10, 3, 0, 8, 68, 26, 10, 19, 60, 32, -10, 62, -10, -10, 33, 7, -10, 52, 0, -10, 18, 
Tue Feb  5 16:26:25 2013,-10, 49, 7, 22, 70, 9, -10, -10, 5, -10, -10, 0, 7, 34, 30, 29, 31, -10, -10, 192, 2, 0, 66, -10, 60, 74, 57, 22, 26, 14, 86, 21, 14, -10, 23, 61, -10, 50, 17, -10, 42, 16, 9, 180, -10, 0, 40, 42, 1, 26, 86, 43, 26, -10, 0, -10, 52, -10, -10, 12, -10, -10, 82, 42, 50, -10, 6, 20, 0, 8, 0, 39, -10, 0, 44, 74, -10, 0, -10, 41, 7, 15, 56, 38, 18, -10, 21, 16, 11, 23, -10, 16, 27, 13, 56, 75, 5, 30, 4, 36, -10, 49, -10, 17, 34, 24, 52, 0, -10, 8, 28, 27, 3, -10, 26, -10, 35, 56, -10, -10, -10, 15, 55, 38, 0, 35, 13, 22, 40, 0, 14, 39, 29, 20, 20, 0, 2, 5, 57, 0, 24, 4, 0, -10, -10, 29, 30, 40, 28, -10, 0, -10, 86, -10, 3, 0, 8, 68, 26, 10, 19, 60, 32, -10, 62, -10, -10, 33, 7, -10, 52, 0, -10, 18, 
Tue Feb  5 16:26:47 2013,-10, 49, 7, 22, 70, 9, -10, -10, 5, -10, -10, 0, 7, 34, 30, 29, 31, -10, -10, 192, 2, 0, 66, -10, 60, 74, 57, 7, 26, 14, 86, 21, 14, -10, 23, 61, -10, 50, 17, -10, 42, 16, 9, 180, -10, 0, 40, 42, 1, 26, 86, 43, 26, -10, 0, -10, 52, -10, -10, 12, -10, -10, 82, 42, 50, -10, 6, 20, 0, 8, 0, 39, -10, 0, 44, 74, -10, 0, -10, 41, 7, 15, 56, 38, 18, -10, 21, 16, 11, 23, -10, 16, 27, 13, 56, 75, 5, 30, 4, 36, -10, 49, -10, 17, 34, 24, 52, 0, -10, 8, 28, 27, 3, -10, 26, -10, 35, 56, -10, -10, -10, 15, 55, 38, 0, 35, 13, 22, 40, 0, 14, 39, 29, 20, 20, 0, 2, 5, 57, 0, 24, 4, 0, -10, -10, 29, 30, 40, 28, -10, 0, -10, 86, -10, 3, 0, 8, 68, 26, 10, 19, 60, 32, -10, 62, -10, -10, 33, 7, -10, 52, 0, -10, 18, 
Tue Feb  5 16:27:09 2013,-10, 49, 7, 22, 70, 9, -10, -10, 5, -10, -10, 0, 7, 34, 30, 29, 31, -10, -10, 192, 2, 0, 66, -10, 60, 74, 57, 7, 26, 14, 86, 21, 14, -10, 23, 61, -10, 50, 17, -10, 42, 16, 9, 180, -10, 0, 40, 42, 1, 26, 86, 43, 26, -10, 0, -10, 52, -10, -10, 12, -10, -10, 82, 42, 50, -10, 6, 20, 0, 8, 0, 39, -10, 0, 44, 74, -10, 0, -10, 41, 7, 15, 56, 38, 18, -10, 21, 16, 11, 23, -10, 16, 27, 13, 56, 75, 5, 30, 4, 36, -10, 49, -10, 17, 34, 24, 52, 0, -10, 8, 28, 27, 3, -10, 26, -10, 35, 56, -10, -10, -10, 15, 55, 38, 0, 35, 13, 22, 40, 0, 14, 39, 29, 20, 20, 0, 2, 5, 57, 0, 24, 4, 0, -10, -10, 29, 30, 40, 28, -10, 0, -10, 86, -10, 3, 0, 8, 68, 26, 10, 19, 60, 32, 26, 62, -10, -10, 33, 7, -10, 52, 0, -10, 18, 
Tue Feb  5 16:27:30 2013,-10, 49, 7, 22, 70, 9, -10, -10, 5, -10, -10, 0, 7, 34, 30, 29, 31, -10, -10, 192, 2, 0, 66, -10, 60, 74, 57, 7, 26, 14, 86, 21, 14, -10, 23, 61, -10, 50, 17, -10, 42, 16, 9, 180, -10, 0, 40, 42, 1, 26, 86, 22, 26, -10, 0, -10, 52, -10, -10, 12, -10, -10, 82, 42, 50, -10, 6, 20, 0, 8, 0, 39, -10, 0, 44, 74, -10, 0, -10, 41, 7, 15, 56, 38, 18, -10, 21, 16, 11, 23, -10, 16, 27, 13, 56, 75, 5, 30, 4, 36, -10, -10, -10, 17, 34, 24, 52, 0, -10, 8, 28, 27, 3, -10, 26, -10, 35, -10, -10, -10, -10, 56, 55, 38, 0, 35, 13, 22, 40, 0, 14, 39, 1, 20, 20, 0, 2, 5, 57, 0, 24, 4, 0, -10, -10, 29, 30, 40, 28, -10, 0, -10, 86, -10, 3, 0, 8, 68, 26, 10, 19, 60, 32, -10, 62, -10, -10, 33, 7, -10, 52, 0, -10, 18, 
Tue Feb  5 16:27:53 2013,-10, 49, 7, 22, 70, 9, -10, -10, 5, -10, -10, 0, 7, 34, 30, 29, 31, -10, -10, 192, 2, 0, 66, -10, 60, 74, 57, 7, 26, 14, 86, 21, 14, -10, 23, 61, -10, 50, 17, -10, 42, 16, 9, 180, -10, 0, 40, 42, 1, 26, 86, 43, 26, -10, 0, -10, 52, -10, -10, 12, -10, -10, 82, 0, 50, -10, 6, 20, 0, 8, 0, 39, -10, 0, 31, 74, -10, 0, -10, 41, 7, 15, 56, 38, 18, -10, 21, 16, 11, 23, -10, 16, 27, 13, 56, 75, 5, 30, 4, 36, -10, 49, -10, 17, 34, 24, 52, 0, -10, 8, 28, 27, 3, -10, 26, -10, 35, 56, -10, -10, -10, 15, 55, 38, 0, 35, 13, 22, 40, 0, 14, 39, 29, 20, 20, 0, 2, 5, 57, 0, 24, 4, 0, -10, -10, 30, 31, 39, 28, -10, 0, -10, 86, -10, 0, 0, 0, 60, 20, 11, 21, 61, 33, -10, 63, -10, -10, 33, 6, -10, 54, 0, -10, 20, 
Tue Feb  5 16:28:16 2013,-10, 48, 9, 22, 71, 10, -10, -10, 4, -10, -10, 0, 9, 35, 29, 25, 28, -10, -10, 194, 0, 0, 68, -10, 59, 76, 55, 7, 26, 5, 82, 20, 13, -10, 19, 62, -10, 48, 12, -10, 44, 13, 9, 175, -10, 0, 26, 36, 1, 20, 84, 43, 27, -10, 0, -10, 51, -10, -10, 10, 0, -10, 67, 42, 51, -10, 8, 13, 0, 7, 0, 35, -10, 0, 36, 65, -10, 0, -10, 35, 9, 7, 57, 33, 4, -10, -10, 7, 13, 21, -10, 18, 9, 14, 53, 63, 7, 31, 5, 38, -10, 50, -10, 18, 33, 23, 45, 0, -10, 9, 30, 29, 4, -10, 24, -10, 30, 58, -10, -10, -10, 15, 57, 38, 0, 35, 14, 22, 42, 2, 16, -10, 30, 19, 21, 0, 1, 2, 59, 0, 25, 0, 0, -10, -10, 30, 31, 39, 23, -10, 0, -10, 79, -10, 0, 0, 10, 60, 20, 11, 21, 61, 33, -10, 63, -10, -10, 33, 6, -10, 54, 0, -10, 20, 
Tue Feb  5 16:28:38 2013,-10, 48, 9, 22, 71, 10, -10, -10, 4, -10, -10, 0, 9, 35, 29, 25, 28, -10, -10, 194, 0, 0, 68, -10, 59, 76, 55, 7, 26, 5, 82, 20, 13, -10, 19, 62, -10, 48, 12, -10, 44, 13, 9, 175, -10, 0, 26, 36, -10, 20, 84, 43, 27, -10, 0, -10, 51, -10, -10, 10, -10, -10, 67, 42, 51, -10, 8, 13, 0, 7, 0, 35, -10, 0, 36, 65, -10, 0, -10, 35, 9, 7, 57, 33, 4, -10, 21, 7, 13, 21, -10, 18, 9, 14, 53, 63, 7, 31, 5, 38, -10, 50, -10, 18, 33, 23, 45, 0, -10, 9, 30, 29, 4, -10, 24, -10, 30, 58, -10, -10, -10, 15, 57, 38, 0, 35, 14, 22, 42, 2, 16, 30, 30, 19, 21, 0, 1, 2, 59, 0, 25, 0, 0, -10, -10, 30, 31, 39, 23, -10, 0, -10, 79, -10, 0, 0, 10, 60, 20, 11, 21, 61, 33, -10, 63, -10, -10, 33, 6, -10, 54, 0, -10, 20, 
Tue Feb  5 16:28:59 2013,-10, 48, 9, 22, 71, 10, -10, -10, 4, -10, -10, 0, 9, 35, 29, 25, 28, -10, -10, 194, 0, 0, 68, -10, 59, 76, 55, 7, 26, 5, 82, 20, 13, -10, 19, 60, -10, 48, 12, -10, 35, 13, 9, 175, -10, 0, 26, 36, 1, 20, 84, 43, 27, -10, 0, -10, 51, -10, -10, 10, -10, -10, 67, 42, 51, -10, 8, 13, 0, 7, 0, 35, -10, 0, 36, 65, -10, 0, -10, 35, 9, 7, 57, 33, 4, -10, 21, 7, 13, 21, -10, 18, 9, 14, 53, 63, 7, 31, 5, 38, -10, 50, -10, 18, 33, 23, 45, 0, -10, 9, 30, 29, 4, -10, 24, -10, 30, 58, -10, -10, -10, 15, 57, 38, 0, 35, 14, 22, 42, 2, 16, 30, 30, 19, 21, 0, 1, 2, 59, 0, 25, 0, 0, -10, -10, 30, 31, 39, 23, -10, 0, -10, 79, -10, 0, 0, 10, 60, 20, 11, 21, 61, 33, -10, 63, -10, -10, 33, 6, -10, 54, 0, -10, 20, 
Tue Feb  5 16:29:21 2013,-10, 48, 9, 22, 71, 10, -10, -10, 4, -10, -10, 0, 9, 35, 29, 25, 28, -10, -10, 194, 0, 0, 68, -10, 59, 76, 55, 7, 26, 5, 82, 20, 13, -10, 19, 62, -10, 48, 12, -10, 44, 13, 9, 175, -10, 0, 26, 36, 1, 20, 84, 43, 27, -10, 0, -10, 51, -10, -10, 10, -10, -10, 67, 42, 51, -10, 8, 13, 0, 7, 0, 35, -10, 0, 36, 65, -10, 0, -10, 35, 9, 7, 57, 33, 4, -10, 21, 7, 13, 21, -10, 18, 9, 14, 53, 63, 7, 31, 5, 38, -10, 50, -10, 18, 33, 23, 45, 0, -10, 9, 30, 29, 4, -10, 24, -10, 30, 58, -10, -10, -10, 15, 57, 38, 0, 35, 14, 22, 42, 2, 16, 30, 30, 19, 21, 0, 1, 2, 59, 0, 25, 0, 0, -10, -10, 30, 31, 39, 23, -10, 0, -10, 79, -10, 0, 0, 10, 60, 20, 11, 21, 61, 33, -10, 63, -10, -10, 33, 6, -10, 54, 0, -10, 20, 
Tue Feb  5 16:29:44 2013,-10, 48, 9, 22, 71, 10, -10, -10, 4, -10, -10, 0, 9, 35, 29, 25, 28, -10, -10, 194, 0, 0, 68, -10, 59, 76, 55, 7, 26, 5, 82, 20, 13, -10, 19, 62, -10, 48, 12, -10, 44, 13, 9, 175, -10, 0, 26, 36, 1, 20, 84, 43, 27, -10, 0, -10, 51, -10, -10, 10, -10, -10, 67, 42, 51, -10, 8, 13, 0, 7, 0, 35, -10, 0, 36, 65, -10, 0, -10, 35, 9, 7, 57, 33, 4, -10, 21, 7, 13, 21, -10, 18, 9, 14, 53, 63, 7, 31, 5, 38, -10, 50, -10, 18, 33, 23, 45, 0, -10, 9, 30, 29, 4, -10, 24, -10, 30, 58, -10, -10, -10, 15, 57, 38, 0, 35, 14, 22, 42, 2, 16, 30, 30, 19, 21, 0, 1, 2, 59, 0, 25, 0, 0, -10, -10, 30, 31, 39, 23, -10, 0, -10, 79, -10, 0, 0, 10, 60, 20, 11, 21, 61, 33, -10, 63, -10, -10, 33, 6, -10, 54, 0, -10, 20, 
Tue Feb  5 16:30:06 2013,-10, 48, 11, 22, 73, 11, -10, -10, 4, -10, -10, 0, 2, 37, 31, 23, 30, -10, -10, 194, 2, 0, 67, -10, 59, 78, 31, 8, 27, 7, 72, 14, 15, -10, 18, 57, -10, 50, 9, -10, 46, 8, 9, 169, -10, 0, 19, 36, 0, 21, 78, 45, 29, -10, 0, -10, 52, -10, -10, 6, -10, -10, 69, 44, 43, -10, 10, 13, 0, 0, 0, 37, -10, 0, 31, 52, -10, 0, -10, 33, 11, 9, 56, 29, 6, -10, 23, 9, 12, 20, -10, 17, 11, 16, 44, 64, 1, 32, 0, 40, -10, 43, -10, 0, 27, 22, 33, 0, -10, 7, 26, 29, 0, -10, 18, -10, 28, 60, -10, -10, -10, 10, 55, 39, 0, 33, 16, 23, 44, 0, 15, 32, 30, 15, 23, 1, 0, 1, 60, 0, 27, 0, 0, -10, -10, 32, 32, 37, 13, -10, 2, -10, 63, -10, 0, 0, 8, 42, 14, 12, 19, 64, 34, -10, 62, -10, -10, 29, 8, -10, 53, 33, -10, 11, 
Tue Feb  5 16:30:28 2013,-10, 48, 11, 22, 73, 11, -10, -10, 4, -10, -10, 0, 2, 37, 31, 23, 30, -10, -10, 194, 2, 0, -10, -10, 59, 78, 31, 8, 27, 7, 72, 14, 15, -10, 18, 57, -10, 50, 9, -10, 46, 8, 9, 169, -10, 0, 19, 36, 0, 21, 78, 45, 29, -10, 0, -10, 52, -10, -10, 6, -10, -10, 69, 44, 43, -10, 10, 13, 0, 0, 0, 37, -10, 0, 31, 52, -10, 0, -10, 33, 11, 9, 56, 29, 6, -10, 23, 9, 12, 20, -10, 17, 11, 16, 44, 64, 1, 32, 0, 40, -10, 43, -10, 0, 27, 22, 33, 0, -10, 7, 26, 29, 0, -10, 18, -10, 28, 60, -10, -10, -10, 10, 55, 39, 0, 33, 16, 23, 44, 0, 15, 32, 30, 15, 23, 1, 0, 1, 60, 0, 27, 0, 0, -10, -10, 32, 32, 37, 13, -10, 2, -10, 63, -10, 0, 0, 8, 42, 14, 12, 19, 64, 34, -10, 62, -10, -10, 29, 8, -10, 53, 0, -10, 11, 
Tue Feb  5 16:30:49 2013,-10, 48, 11, 22, 73, 11, -10, -10, 4, -10, -10, 0, 2, 37, 31, 23, 30, -10, -10, 194, 2, 0, 67, -10, 59, 78, 31, 8, 27, 7, 72, 14, 15, -10, 18, 57, -10, 50, 9, -10, 46, 8, 9, 169, -10, 0, 19, 36, 0, 21, 78, 45, 29, -10, 0, -10, 52, -10, -10, 6, -10, -10, 69, 44, 43, -10, 10, 13, 0, 0, 37, 37, -10, 0, 31, 52, -10, 0, -10, 33, 11, 9, 56, 29, 6, -10, 23, 9, 12, 20, -10, 17, 11, 16, 44, 64, 1, 32, 0, 40, -10, 43, -10, 0, 27, 22, 33, 0, -10, 7, 26, 29, 0, -10, 18, -10, 28, 60, -10, -10, -10, 10, 55, 39, 0, 33, 16, 23, 44, 0, 15, 32, 30, 15, 23, 1, 0, 1, 60, 0, 27, 0, 0, -10, -10, 32, 32, 37, 13, -10, 2, -10, 63, -10, 0, 0, 8, 42, 14, 12, 19, 64, 34, -10, 62, -10, -10, 29, 8, -10, 53, 0, -10, 11, 
Tue Feb  5 16:31:12 2013,-10, 48, 11, 22, 73, 11, -10, -10, 4, -10, -10, 0, 2, 37, 31, 23, 30, -10, -10, 194, 2, 0, 67, -10, 59, 78, 31, 8, 27, 7, 72, 14, 27, -10, 18, 57, -10, 50, 9, -10, 46, 8, 9, 169, -10, 0, 19, 36, 0, 21, 78, 45, 29, -10, 0, -10, 52, -10, -10, 6, -10, -10, 69, 44, 43, -10, 10, 13, 0, 0, 0, 37, -10, 0, 31, 52, -10, 0, -10, 33, 11, 9, 56, 29, 6, -10, 23, 9, 12, 20, -10, 17, 11, 16, 44, 64, 1, 32, 0, 40, -10, 43, -10, 0, 27, 22, 33, 0, -10, 7, 26, 29, 0, -10, 18, -10, 28, 60, -10, -10, -10, 10, 55, 39, 0, 33, 16, 23, 44, 0, 15, 32, 30, 15, 23, 1, 0, 1, 60, 0, 27, 0, 0, -10, -10, 32, 32, 37, 13, -10, 2, -10, 63, -10, 0, 0, 8, 42, 26, 12, 19, 64, 34, -10, 62, -10, -10, 29, 8, -10, 53, 0, -10, 11, 
Tue Feb  5 16:31:34 2013,-10, 48, 11, 22, 73, 11, -10, -10, 4, -10, -10, 0, 2, 37, 31, 23, 30, -10, -10, 194, 2, 0, 67, -10, 59, 78, 31, 8, 27, 7, 72, 14, 15, -10, 18, 57, -10, 50, 9, -10, 46, 8, 9, 169, -10, 0, 19, 36, 0, 21, 78, 45, 29, -10, 0, -10, 52, -10, -10, 6, -10, -10, 69, 44, 43, -10, 10, 13, 0, 0, 0, 37, -10, 0, 31, 52, -10, 0, -10, 33, 11, 9, 56, 29, 6, -10, 23, 9, 12, 20, -10, 17, 11, 16, 44, 64, 1, 32, 0, 40, -10, 43, -10, 0, 27, 22, 33, 0, -10, 7, 26, 29, 0, -10, 18, -10, 28, 60, -10, -10, -10, 10, 55, 39, 0, 33, 16, 23, 44, 0, 15, 32, 30, 15, 23, 1, 0, 1, 60, 0, 27, 0, 0, -10, -10, 32, 32, 37, 13, -10, 2, -10, 63, -10, 0, 0, 8, 42, 14, 12, 19, 64, 34, -10, 62, -10, -10, 29, 8, -10, 53, 0, -10, 11, 
Tue Feb  5 16:31:55 2013,-10, 48, 11, 22, 73, 11, -10, -10, 4, -10, -10, 0, 2, 37, 31, 23, 30, -10, -10, 194, 2, 0, 67, -10, 59, 78, 31, 8, 27, 7, 72, 14, 15, -10, 18, 57, -10, 50, 9, -10, 46, 8, 9, 169, -10, 0, 19, 36, 0, 21, 78, 45, 29, -10, 0, -10, 52, -10, -10, 6, -10, -10, 69, 44, 43, -10, 10, 13, 0, 0, 0, 37, -10, 0, 31, 52, -10, 0, -10, 33, 11, 9, 56, 29, 6, -10, 23, 55, 12, 20, -10, 17, 11, 16, 44, 64, 1, 32, 17, 40, -10, 43, -10, 0, 27, 21, 33, 0, -10, 4, 19, 17, 0, -10, 18, -10, 29, 49, -10, -10, -10, 12, 55, 40, 0, 33, 15, 16, 42, 1, 13, 23, 31, 15, 25, 3, 0, 0, 61, 0, 27, 0, 0, -10, -10, 31, -10, 37, 13, -10, 3, 33, 65, -10, 0, 0, 6, 42, 15, 14, 21, 64, 20, -10, 61, -10, -10, 30, 8, -10, 46, 2, -10, 7, 
Tue Feb  5 16:32:18 2013,-10, 50, 13, 24, 56, 12, -10, -10, 6, -10, -10, 0, 0, 38, 32, 23, 32, -10, -10, 194, 1, 0, 65, -10, 54, 54, 30, 5, 27, 9, 68, 16, 17, -10, 16, 51, -10, 51, 8, -10, 47, 9, 9, 171, -10, 0, 21, 31, 2, 17, 0, 47, 23, -10, 0, -10, 54, -10, -10, 8, -10, -10, 70, 45, 43, -10, 12, 9, 0, 1, 0, 22, -10, 0, 18, 51, -10, 0, -10, 35, 13, 10, 54, 29, 7, -10, 24, 10, 12, 22, -10, 13, 13, 18, 44, 64, 1, 31, 0, 42, -10, 45, -10, 0, 28, 21, 34, 0, -10, 4, 19, 17, 0, -10, 18, -10, 29, 49, -10, -10, -10, 12, 55, 40, 0, 33, 15, 16, 42, 28, 13, 23, 31, 15, 25, 3, 0, 0, 61, 0, 27, 0, 0, -10, -10, 31, 34, 37, 0, -10, 3, -10, 65, -10, 0, 0, 6, 42, 15, 14, 21, 64, 20, -10, 61, -10, -10, 30, 8, -10, 46, 2, -10, 7, 
Tue Feb  5 16:32:40 2013,-10, 50, 13, 24, 56, 12, -10, -10, 6, -10, -10, 0, 0, 38, 32, 23, 32, -10, -10, 194, 1, 0, 65, -10, 54, 54, 30, 5, 27, 9, 68, 16, 17, -10, 16, 51, -10, 51, 8, -10, 47, 9, 9, 171, -10, 0, 21, 31, 2, 17, 80, 47, 23, 12, 0, -10, 54, -10, -10, 8, -10, -10, 70, 45, 43, -10, 12, 9, 0, 1, 0, 22, -10, 0, 18, 51, -10, 0, -10, 35, 13, 10, 54, 29, 7, -10, 24, 10, 12, 22, -10, 13, 13, 18, 37, 64, 1, 31, 80, 42, -10, 45, -10, 0, 28, 21, 34, 0, -10, 4, 19, 17, 0, -10, 18, -10, 29, 49, -10, -10, -10, 12, 55, 40, 0, -10, 15, 16, 42, 1, 13, 23, 31, 15, 25, 3, 0, 0, 61, 0, 27, 0, -10, -10, -10, 31, 34, 37, 13, -10, 3, -10, 65, -10, 0, 0, 6, 42, 15, 14, 21, 64, 20, -10, 61, -10, -10, 30, 8, -10, 46, 2, -10, 7, 
Tue Feb  5 16:33:02 2013,-10, 50, 13, 24, 56, 12, -10, -10, -10, -10, -10, 0, 0, 38, 32, 23, 32, -10, -10, 194, 1, 0, 65, -10, 10, 54, 30, 5, 27, 9, 68, 16, 17, -10, 16, 34, -10, 51, 8, -10, 0, 9, 9, 171, -10, 0, 21, 31, 2, 17, 80, 47, 23, -10, 0, 31, 54, -10, -10, 8, -10, -10, 70, 45, 43, -10, 12, 9, 0, 1, 0, 22, -10, 0, 18, 51, -10, 0, -10, 35, 13, 10, 54, 29, 7, -10, 24, 10, 12, 22, -10, 13, 13, 18, 44, -10, 1, 31, 0, 42, -10, 45, -10, 0, 28, 21, 34, 0, -10, 4, 19, 17, 0, -10, 18, -10, 29, 49, -10, -10, -10, 12, 55, 40, 0, 33, 15, 16, 42, 1, 13, 23, 31, 15, 25, 3, 0, 0, 61, 0, 27, 0, -10, -10, -10, 31, 34, 37, 13, -10, 3, -10, 65, -10, 0, 0, 6, 42, 15, 14, 21, 64, 20, -10, 61, -10, -10, 30, 8, -10, 46, 2, -10, 7, 
Tue Feb  5 16:33:24 2013,-10, 50, 13, 24, 56, 12, -10, -10, 6, -10, -10, 0, 0, 38, 32, 23, 32, -10, -10, 194, 1, 0, 65, -10, 54, 54, 30, 5, 27, 9, 68, 16, 17, -10, 16, 51, -10, 51, 8, -10, 47, 9, 9, 171, -10, 0, 21, 31, 2, 17, 80, 47, 23, -10, 0, -10, 54, -10, -10, 8, -10, -10, 70, 45, 43, -10, 12, 9, 0, 1, 0, 22, -10, 0, 18, 51, -10, 0, -10, 35, 13, 10, 54, 29, 7, -10, 24, 10, 12, 22, -10, 13, 13, 18, 44, 64, 1, 31, 0, 42, -10, 45, -10, 0, 28, 21, 34, 0, -10, 4, 19, 17, 0, -10, 18, -10, 29, 49, -10, -10, -10, 12, 55, 40, 0, 33, 15, 16, 42, 1, 13, 23, 31, 15, 25, 3, -10, 0, 61, 0, 27, 0, 0, -10, -10, 31, 34, 37, 13, -10, 3, -10, 65, -10, 0, 0, 6, 42, 15, 14, 21, 64, 20, -10, 61, -10, -10, 30, 8, -10, 46, 2, -10, 7, 
